title|url|sentence|label
Miss Scarlet and The Duke - Wikipedia|https://en.wikipedia.org/wiki/Miss_Scarlet_and_The_Duke|Main menu|0
Miss Scarlet and The Duke - Wikipedia|https://en.wikipedia.org/wiki/Miss_Scarlet_and_The_Duke|move to sidebar|0
Miss Scarlet and The Duke - Wikipedia|https://en.wikipedia.org/wiki/Miss_Scarlet_and_The_Duke|hide|0
Miss Scarlet and The Duke - Wikipedia|https://en.wikipedia.org/wiki/Miss_Scarlet_and_The_Duke|Main pageContentsCurrent eventsRandom articleAbout WikipediaContact us|0
Miss Scarlet and The Duke - Wikipedia|https://en.wikipedia.org/wiki/Miss_Scarlet_and_The_Duke|HelpLearn to editCommunity portalRecent changesUpload file|0
Miss Scarlet and The Duke - Wikipedia|https://en.wikipedia.org/wiki/Miss_Scarlet_and_The_Duke|Appearance|0
Miss Scarlet and The Duke - Wikipedia|https://en.wikipedia.org/wiki/Miss_Scarlet_and_The_Duke|move to sidebar|0
Miss Scarlet and The Duke - Wikipedia|https://en.wikipedia.org/wiki/Miss_Scarlet_and_The_Duke|hide|0
Miss Scarlet and The Duke - Wikipedia|https://en.wikipedia.org/wiki/Miss_Scarlet_and_The_Duke|LargeThis page always uses small font size|0
Miss Scarlet and The Duke - Wikipedia|https://en.wikipedia.org/wiki/Miss_Scarlet_and_The_Duke|WideThe content is as wide as possible for your browser window.|0
Miss Scarlet and The Duke - Wikipedia|https://en.wikipedia.org/wiki/Miss_Scarlet_and_The_Duke|DarkThis page is always in light mode.|0
Miss Scarlet and The Duke - Wikipedia|https://en.wikipedia.org/wiki/Miss_Scarlet_and_The_Duke|Donate Create account Log in|0
Miss Scarlet and The Duke - Wikipedia|https://en.wikipedia.org/wiki/Miss_Scarlet_and_The_Duke|Pages for logged out editors learn more|0
Miss Scarlet and The Duke - Wikipedia|https://en.wikipedia.org/wiki/Miss_Scarlet_and_The_Duke|#wll2021 {|0
Miss Scarlet and The Duke - Wikipedia|https://en.wikipedia.org/wiki/Miss_Scarlet_and_The_Duke|padding: 0;|0
Miss Scarlet and The Duke - Wikipedia|https://en.wikipedia.org/wiki/Miss_Scarlet_and_The_Duke|width: 100%;|0
Miss Scarlet and The Duke - Wikipedia|https://en.wikipedia.org/wiki/Miss_Scarlet_and_The_Duke|margin-bottom: 1em;|0
Miss Scarlet and The Duke - Wikipedia|https://en.wikipedia.org/wiki/Miss_Scarlet_and_The_Duke|position: relative;|0
Miss Scarlet and The Duke - Wikipedia|https://en.wikipedia.org/wiki/Miss_Scarlet_and_The_Duke|}|0
Miss Scarlet and The Duke - Wikipedia|https://en.wikipedia.org/wiki/Miss_Scarlet_and_The_Duke|#mw-mf-viewport #wll2021 {|0
Miss Scarlet and The Duke - Wikipedia|https://en.wikipedia.org/wiki/Miss_Scarlet_and_The_Duke|margin-bottom: 0!important;|0
Miss Scarlet and The Duke - Wikipedia|https://en.wikipedia.org/wiki/Miss_Scarlet_and_The_Duke|}|0
Miss Scarlet and The Duke - Wikipedia|https://en.wikipedia.org/wiki/Miss_Scarlet_and_The_Duke|#wll2021>a {|0
Miss Scarlet and The Duke - Wikipedia|https://en.wikipedia.org/wiki/Miss_Scarlet_and_The_Duke|display: table;|0
Miss Scarlet and The Duke - Wikipedia|https://en.wikipedia.org/wiki/Miss_Scarlet_and_The_Duke|table-layout: fixed;|0
Miss Scarlet and The Duke - Wikipedia|https://en.wikipedia.org/wiki/Miss_Scarlet_and_The_Duke|border: 1px solid rgba(0, 0, 0, 0.3);|0
Miss Scarlet and The Duke - Wikipedia|https://en.wikipedia.org/wiki/Miss_Scarlet_and_The_Duke|background-color: #FFF;|0
Miss Scarlet and The Duke - Wikipedia|https://en.wikipedia.org/wiki/Miss_Scarlet_and_The_Duke|font-size: 16px;|0
Miss Scarlet and The Duke - Wikipedia|https://en.wikipedia.org/wiki/Miss_Scarlet_and_The_Duke|font-weight: bold;|0
Miss Scarlet and The Duke - Wikipedia|https://en.wikipedia.org/wiki/Miss_Scarlet_and_The_Duke|line-height: 1.125;|0
Miss Scarlet and The Duke - Wikipedia|https://en.wikipedia.org/wiki/Miss_Scarlet_and_The_Duke|text-align: left;|0
Miss Scarlet and The Duke - Wikipedia|https://en.wikipedia.org/wiki/Miss_Scarlet_and_The_Duke|width: 100%;|0
Miss Scarlet and The Duke - Wikipedia|https://en.wikipedia.org/wiki/Miss_Scarlet_and_The_Duke|padding: 0;|0
Miss Scarlet and The Duke - Wikipedia|https://en.wikipedia.org/wiki/Miss_Scarlet_and_The_Duke|box-shadow: 0.1em 0.1em 0.6em 0 rgba(0, 0, 0, 0.4);|0
Miss Scarlet and The Duke - Wikipedia|https://en.wikipedia.org/wiki/Miss_Scarlet_and_The_Duke|transition: box-shadow 0.3s;|0
Miss Scarlet and The Duke - Wikipedia|https://en.wikipedia.org/wiki/Miss_Scarlet_and_The_Duke|height: auto;|0
Miss Scarlet and The Duke - Wikipedia|https://en.wikipedia.org/wiki/Miss_Scarlet_and_The_Duke|text-decoration: none;|0
Miss Scarlet and The Duke - Wikipedia|https://en.wikipedia.org/wiki/Miss_Scarlet_and_The_Duke|}|0
Miss Scarlet and The Duke - Wikipedia|https://en.wikipedia.org/wiki/Miss_Scarlet_and_The_Duke|#wll2021>a:hover {|0
Miss Scarlet and The Duke - Wikipedia|https://en.wikipedia.org/wiki/Miss_Scarlet_and_The_Duke|text-decoration: none;|0
Miss Scarlet and The Duke - Wikipedia|https://en.wikipedia.org/wiki/Miss_Scarlet_and_The_Duke|box-shadow: 0.06em 0.06em 0.4em 0 rgba(0, 0, 0, 0.7);|0
Miss Scarlet and The Duke - Wikipedia|https://en.wikipedia.org/wiki/Miss_Scarlet_and_The_Duke|}|0
Miss Scarlet and The Duke - Wikipedia|https://en.wikipedia.org/wiki/Miss_Scarlet_and_The_Duke|#wll2021,|0
Miss Scarlet and The Duke - Wikipedia|https://en.wikipedia.org/wiki/Miss_Scarlet_and_The_Duke|#wll2021 * {|0
Miss Scarlet and The Duke - Wikipedia|https://en.wikipedia.org/wiki/Miss_Scarlet_and_The_Duke|box-sizing: border-box;|0
Miss Scarlet and The Duke - Wikipedia|https://en.wikipedia.org/wiki/Miss_Scarlet_and_The_Duke|}|0
Miss Scarlet and The Duke - Wikipedia|https://en.wikipedia.org/wiki/Miss_Scarlet_and_The_Duke|#wll2021>a>* {|0
Miss Scarlet and The Duke - Wikipedia|https://en.wikipedia.org/wiki/Miss_Scarlet_and_The_Duke|display: table-cell;|0
Miss Scarlet and The Duke - Wikipedia|https://en.wikipedia.org/wiki/Miss_Scarlet_and_The_Duke|vertical-align: middle;|0
Miss Scarlet and The Duke - Wikipedia|https://en.wikipedia.org/wiki/Miss_Scarlet_and_The_Duke|padding: 0.7em 1.5em;|0
Miss Scarlet and The Duke - Wikipedia|https://en.wikipedia.org/wiki/Miss_Scarlet_and_The_Duke|}|0
Miss Scarlet and The Duke - Wikipedia|https://en.wikipedia.org/wiki/Miss_Scarlet_and_The_Duke|#wll2021>a .wll-logo {|0
Miss Scarlet and The Duke - Wikipedia|https://en.wikipedia.org/wiki/Miss_Scarlet_and_The_Duke|width: 13em;|0
Miss Scarlet and The Duke - Wikipedia|https://en.wikipedia.org/wiki/Miss_Scarlet_and_The_Duke|background-image: url('https://upload.wikimedia.org/wikipedia/commons/0/0e/Wiki_Loves_folklore_banner.svg');|0
Miss Scarlet and The Duke - Wikipedia|https://en.wikipedia.org/wiki/Miss_Scarlet_and_The_Duke|background-repeat: no-repeat;|0
Miss Scarlet and The Duke - Wikipedia|https://en.wikipedia.org/wiki/Miss_Scarlet_and_The_Duke|background-size: contain;|0
Miss Scarlet and The Duke - Wikipedia|https://en.wikipedia.org/wiki/Miss_Scarlet_and_The_Duke|background-position: 40% 47%;|0
Miss Scarlet and The Duke - Wikipedia|https://en.wikipedia.org/wiki/Miss_Scarlet_and_The_Duke|}|0
Miss Scarlet and The Duke - Wikipedia|https://en.wikipedia.org/wiki/Miss_Scarlet_and_The_Duke|@keyframes scroll {|0
Miss Scarlet and The Duke - Wikipedia|https://en.wikipedia.org/wiki/Miss_Scarlet_and_The_Duke|100% { background-position: 10em 50% }|0
Miss Scarlet and The Duke - Wikipedia|https://en.wikipedia.org/wiki/Miss_Scarlet_and_The_Duke|}|0
Miss Scarlet and The Duke - Wikipedia|https://en.wikipedia.org/wiki/Miss_Scarlet_and_The_Duke|#wll2021>a .wll-image {|0
Miss Scarlet and The Duke - Wikipedia|https://en.wikipedia.org/wiki/Miss_Scarlet_and_The_Duke|background-size: auto 100%;|0
Miss Scarlet and The Duke - Wikipedia|https://en.wikipedia.org/wiki/Miss_Scarlet_and_The_Duke|background-repeat: repeat-x;|0
Miss Scarlet and The Duke - Wikipedia|https://en.wikipedia.org/wiki/Miss_Scarlet_and_The_Duke|background-image: url('//upload.wikimedia.org/wikipedia/commons/thumb/6/60/WLF2025Banner.png/798px-WLF2025Banner.png');|0
Miss Scarlet and The Duke - Wikipedia|https://en.wikipedia.org/wiki/Miss_Scarlet_and_The_Duke|background-position: 0 50%;|0
Miss Scarlet and The Duke - Wikipedia|https://en.wikipedia.org/wiki/Miss_Scarlet_and_The_Duke|animation: scroll 500s infinite linear;|0
Miss Scarlet and The Duke - Wikipedia|https://en.wikipedia.org/wiki/Miss_Scarlet_and_The_Duke|}|0
Miss Scarlet and The Duke - Wikipedia|https://en.wikipedia.org/wiki/Miss_Scarlet_and_The_Duke|#wll2021>a:not(:hover) .wll-image {|0
Miss Scarlet and The Duke - Wikipedia|https://en.wikipedia.org/wiki/Miss_Scarlet_and_The_Duke|animation-play-state: paused;|0
Miss Scarlet and The Duke - Wikipedia|https://en.wikipedia.org/wiki/Miss_Scarlet_and_The_Duke|}|0
Miss Scarlet and The Duke - Wikipedia|https://en.wikipedia.org/wiki/Miss_Scarlet_and_The_Duke|#wll2021 .wll-cta {|0
Miss Scarlet and The Duke - Wikipedia|https://en.wikipedia.org/wiki/Miss_Scarlet_and_The_Duke|position: relative;|0
Miss Scarlet and The Duke - Wikipedia|https://en.wikipedia.org/wiki/Miss_Scarlet_and_The_Duke|background-color: #8F0000;|0
Miss Scarlet and The Duke - Wikipedia|https://en.wikipedia.org/wiki/Miss_Scarlet_and_The_Duke|color: #FFF;|0
Miss Scarlet and The Duke - Wikipedia|https://en.wikipedia.org/wiki/Miss_Scarlet_and_The_Duke|width: 20em;|0
Miss Scarlet and The Duke - Wikipedia|https://en.wikipedia.org/wiki/Miss_Scarlet_and_The_Duke|padding-right: 1.5em;|0
Miss Scarlet and The Duke - Wikipedia|https://en.wikipedia.org/wiki/Miss_Scarlet_and_The_Duke|}|0
Miss Scarlet and The Duke - Wikipedia|https://en.wikipedia.org/wiki/Miss_Scarlet_and_The_Duke|#wll2021 .wll-close {|0
Miss Scarlet and The Duke - Wikipedia|https://en.wikipedia.org/wiki/Miss_Scarlet_and_The_Duke|position: absolute;|0
Miss Scarlet and The Duke - Wikipedia|https://en.wikipedia.org/wiki/Miss_Scarlet_and_The_Duke|right: 0.4em;|0
Miss Scarlet and The Duke - Wikipedia|https://en.wikipedia.org/wiki/Miss_Scarlet_and_The_Duke|top: 0.4em;|0
Miss Scarlet and The Duke - Wikipedia|https://en.wikipedia.org/wiki/Miss_Scarlet_and_The_Duke|}|0
Miss Scarlet and The Duke - Wikipedia|https://en.wikipedia.org/wiki/Miss_Scarlet_and_The_Duke|@media screen and (max-width:719px) {|0
Miss Scarlet and The Duke - Wikipedia|https://en.wikipedia.org/wiki/Miss_Scarlet_and_The_Duke|#wll2021 > a .wll-logo {|0
Miss Scarlet and The Duke - Wikipedia|https://en.wikipedia.org/wiki/Miss_Scarlet_and_The_Duke|position: relative;|0
Miss Scarlet and The Duke - Wikipedia|https://en.wikipedia.org/wiki/Miss_Scarlet_and_The_Duke|background-image: url('https://upload.wikimedia.org/wikipedia/commons/thumb/0/0e/Wiki_Loves_folklore_banner.svg/188px-Wiki_Loves_folklore_banner.svg.png');|0
Miss Scarlet and The Duke - Wikipedia|https://en.wikipedia.org/wiki/Miss_Scarlet_and_The_Duke|}|0
Miss Scarlet and The Duke - Wikipedia|https://en.wikipedia.org/wiki/Miss_Scarlet_and_The_Duke|#wll2021>a {|0
Miss Scarlet and The Duke - Wikipedia|https://en.wikipedia.org/wiki/Miss_Scarlet_and_The_Duke|display: block;|0
